Frame,Penting
2,FALSE
3,FALSE
4,FALSE
5,FALSE
6,FALSE
7,FALSE
8,FALSE
9,FALSE
10,FALSE
11,FALSE
12,FALSE
13,FALSE
14,FALSE
15,FALSE
16,FALSE
17,FALSE
18,FALSE
19,FALSE
20,FALSE
21,FALSE
22,FALSE
23,FALSE
24,FALSE
25,FALSE
26,TRUE
27,TRUE
28,TRUE
29,TRUE
30,TRUE
31,TRUE
32,TRUE
33,TRUE
34,TRUE
35,TRUE
36,TRUE
37,TRUE
38,TRUE
39,TRUE
40,TRUE
41,TRUE
42,TRUE
43,TRUE
44,TRUE
45,TRUE
46,TRUE
47,TRUE
48,TRUE
49,TRUE
50,TRUE
51,TRUE
52,TRUE
53,TRUE
54,TRUE
55,TRUE
56,TRUE
57,TRUE
58,TRUE
59,TRUE
60,TRUE
61,TRUE
62,TRUE
63,TRUE
64,TRUE
65,TRUE
66,TRUE
67,TRUE
68,TRUE
69,TRUE
70,TRUE
71,TRUE
72,TRUE
73,TRUE
74,TRUE
75,TRUE
76,TRUE
77,TRUE
78,TRUE
79,TRUE
80,TRUE
81,TRUE
82,TRUE
83,TRUE
84,TRUE
85,TRUE
86,TRUE
87,TRUE
88,TRUE
89,TRUE
90,TRUE
91,TRUE
92,TRUE
93,TRUE
94,TRUE
95,TRUE
96,TRUE
97,TRUE
98,TRUE
99,TRUE
100,TRUE
101,TRUE
102,TRUE
103,TRUE
104,TRUE
105,TRUE
106,TRUE
107,TRUE
108,TRUE
109,TRUE
110,TRUE
111,TRUE
112,TRUE
113,TRUE
114,TRUE
115,TRUE
116,TRUE
117,TRUE
118,TRUE
119,TRUE
120,TRUE
121,TRUE
122,TRUE
123,TRUE
124,TRUE
125,TRUE
126,TRUE
127,TRUE
128,TRUE
129,TRUE
130,TRUE
131,TRUE
132,TRUE
133,TRUE
134,TRUE
135,TRUE
136,TRUE
137,TRUE
138,TRUE
139,TRUE
140,TRUE
141,TRUE
142,TRUE
143,TRUE
144,TRUE
145,TRUE
146,TRUE
147,TRUE
148,TRUE
149,TRUE
150,TRUE
151,TRUE
152,TRUE
153,TRUE
154,TRUE
155,TRUE
156,TRUE
157,TRUE
158,TRUE
159,TRUE
160,TRUE
161,TRUE
162,TRUE
163,TRUE
164,TRUE
165,TRUE
166,TRUE
167,TRUE
168,TRUE
169,TRUE
170,TRUE
171,TRUE
172,TRUE
173,TRUE
174,TRUE
175,TRUE
176,TRUE
177,TRUE
178,TRUE
179,TRUE
180,TRUE
181,TRUE
182,TRUE
183,TRUE
184,TRUE
185,TRUE
186,TRUE
187,TRUE
188,TRUE
189,TRUE
190,TRUE
191,TRUE
192,TRUE
193,TRUE
194,TRUE
195,TRUE
196,TRUE
197,TRUE
198,TRUE
199,TRUE
200,TRUE
201,TRUE
202,TRUE
203,TRUE
204,TRUE
205,TRUE
206,TRUE
207,TRUE
208,TRUE
209,TRUE
210,TRUE
211,TRUE
212,TRUE
213,TRUE
214,TRUE
215,TRUE
216,TRUE
217,TRUE
218,TRUE
219,TRUE
220,TRUE
221,TRUE
222,TRUE
223,TRUE
224,TRUE
225,TRUE
226,TRUE
227,TRUE
228,TRUE
229,TRUE
230,TRUE
231,TRUE
232,TRUE
233,TRUE
234,TRUE
235,TRUE
236,TRUE
237,TRUE
238,TRUE
239,TRUE
240,TRUE
241,TRUE
242,TRUE
243,TRUE
244,TRUE
245,TRUE
246,TRUE
247,TRUE
248,TRUE
249,TRUE
250,TRUE
251,TRUE
252,TRUE
253,TRUE
254,TRUE
255,TRUE
256,TRUE
257,TRUE
258,TRUE
259,TRUE
260,TRUE
261,TRUE
262,TRUE
263,TRUE
264,TRUE
265,TRUE
266,TRUE
267,TRUE
268,TRUE
269,TRUE
270,TRUE
271,TRUE
272,TRUE
273,TRUE
274,TRUE
275,TRUE
276,TRUE
277,TRUE
278,TRUE
279,TRUE
280,TRUE
281,TRUE
282,TRUE
283,TRUE
284,TRUE
285,TRUE
286,TRUE
287,TRUE
288,TRUE
289,TRUE
290,TRUE
291,TRUE
292,TRUE
293,TRUE
294,TRUE
295,TRUE
296,TRUE
297,TRUE
298,TRUE
299,TRUE
300,TRUE
301,TRUE
302,TRUE
303,TRUE
304,TRUE
305,TRUE
306,TRUE
307,TRUE
308,TRUE
309,TRUE
310,TRUE
311,TRUE
312,TRUE
313,TRUE
314,TRUE
315,TRUE
316,TRUE
317,TRUE
318,TRUE
319,TRUE
320,TRUE
321,TRUE
322,TRUE
323,TRUE
324,TRUE
325,TRUE
326,TRUE
327,TRUE
328,TRUE
329,TRUE
330,TRUE
331,TRUE
332,TRUE
333,TRUE
334,TRUE
335,TRUE
336,TRUE
337,TRUE
338,TRUE
339,TRUE
340,TRUE
341,TRUE
342,TRUE
343,TRUE
344,TRUE
345,TRUE
346,TRUE
347,TRUE
348,TRUE
349,TRUE
350,TRUE
351,FALSE
352,FALSE
353,FALSE
354,FALSE
355,FALSE
356,FALSE
357,FALSE
358,FALSE
359,FALSE
360,FALSE
361,FALSE
362,FALSE
363,FALSE
364,FALSE
365,FALSE
366,FALSE
367,FALSE
368,FALSE
369,FALSE
370,FALSE
371,FALSE
372,FALSE
373,FALSE
374,FALSE
375,FALSE
376,FALSE
377,FALSE
378,FALSE
379,FALSE
380,FALSE
381,FALSE
382,FALSE
383,FALSE
384,FALSE
385,FALSE
386,FALSE
387,FALSE
388,FALSE
389,FALSE
390,FALSE
391,FALSE
392,FALSE
393,FALSE
394,FALSE
395,FALSE
396,FALSE
397,FALSE
398,FALSE
399,FALSE
400,FALSE
401,FALSE
402,FALSE
403,FALSE
404,FALSE
405,FALSE
406,FALSE
407,FALSE
408,FALSE
409,FALSE
410,FALSE
411,FALSE
412,FALSE
413,FALSE
414,FALSE
415,FALSE
416,FALSE
417,FALSE
418,FALSE
419,FALSE
420,FALSE
421,FALSE
422,FALSE
423,FALSE
424,FALSE
425,FALSE
426,FALSE
427,FALSE
428,FALSE
429,FALSE
430,FALSE
431,FALSE
432,FALSE
433,FALSE
434,FALSE
435,FALSE
436,FALSE
437,FALSE
438,FALSE
439,FALSE
440,FALSE
441,FALSE
442,FALSE
443,FALSE
444,FALSE
445,FALSE
446,FALSE
447,FALSE
448,FALSE
449,FALSE
450,FALSE
451,FALSE
452,FALSE
453,FALSE
454,FALSE
455,FALSE
456,FALSE
457,FALSE
458,FALSE
459,FALSE
460,FALSE
461,FALSE
462,FALSE
463,FALSE
464,FALSE
465,FALSE
466,FALSE
467,FALSE
468,FALSE
469,FALSE
470,FALSE
471,FALSE
472,FALSE
473,FALSE
474,FALSE
475,FALSE
476,FALSE
477,FALSE
478,FALSE
479,FALSE
480,FALSE
481,FALSE
482,FALSE
483,FALSE
484,FALSE
485,FALSE
486,FALSE
487,FALSE
488,FALSE
489,FALSE
490,FALSE
491,FALSE
492,FALSE
493,FALSE
494,TRUE
495,TRUE
496,TRUE
497,TRUE
498,TRUE
499,TRUE
500,TRUE
501,TRUE
502,TRUE
503,TRUE
504,TRUE
505,TRUE
506,TRUE
507,TRUE
508,TRUE
509,TRUE
510,TRUE
511,TRUE
512,TRUE
513,TRUE
514,TRUE
515,TRUE
516,TRUE
517,TRUE
518,TRUE
519,TRUE
520,TRUE
521,TRUE
522,TRUE
523,TRUE
524,TRUE
525,TRUE
526,TRUE
527,TRUE
528,TRUE
529,TRUE
530,TRUE
531,TRUE
532,TRUE
533,TRUE
534,TRUE
535,TRUE
536,TRUE
537,TRUE
538,TRUE
539,TRUE
540,TRUE
541,TRUE
542,TRUE
543,TRUE
544,TRUE
545,TRUE
546,TRUE
547,TRUE
548,TRUE
549,TRUE
550,TRUE
551,TRUE
552,TRUE
553,TRUE
554,TRUE
555,TRUE
556,TRUE
557,TRUE
558,TRUE
559,TRUE
560,TRUE
561,TRUE
562,TRUE
563,TRUE
564,TRUE
565,TRUE
566,TRUE
567,TRUE
568,TRUE
569,TRUE
570,TRUE
571,TRUE
572,TRUE
573,TRUE
574,TRUE
575,TRUE
